2167	116	533
2167	151	866
2167	280	484
2167	634	687
2167	243	687
2167	160	226
2167	202	545
2167	1594	1828
2167	116	176
2167	295	441
2167	101	425
2167	47	241
2167	564	577
2167	564	634
2167	265	494
2167	443	637
2167	117	364
2167	117	494
2167	577	634
2167	209	843
2167	222	843
2167	1359	1383
2167	339	884
2167	1238	1260
2167	487	984
2167	346	374
2167	54	866
2167	1342	1518
2167	111	124
2167	376	638
2168	454	640
2168	1	778
2168	1	939
2168	185	258
2168	70	132
2168	376	513
2168	513	638
2168	265	494
2168	55	779
2168	236	908
2168	14	190
2168	176	533
2168	116	533
2168	279	510
2168	280	484
2168	243	687
2168	160	226
2168	202	545
2168	116	176
2168	295	441
2168	101	425
2168	1214	1518
2168	47	241
2168	243	634
2168	54	866
2168	55	883
2168	443	637
2168	1342	1518
2168	577	634
2168	196	252
2168	209	843
2168	222	843
2168	376	638
2168	339	884
2168	1238	1260
2168	487	984
2168	346	374
2168	252	374
2168	117	364
2168	111	124
2168	117	494
2168	122	374
2169	454	640
2169	1	778
2169	1	939
2169	185	258
2169	70	132
2169	513	638
2169	196	265
2169	265	494
2169	55	779
2169	236	908
2169	14	190
2169	276	621
2169	117	494
2169	280	484
2169	160	226
2169	202	545
2169	1594	1828
2169	116	176
2169	116	533
2169	295	441
2169	101	425
2169	45	453
2169	47	241
2169	176	533
2169	54	866
2169	111	124
2169	72	954
2169	443	637
2169	1342	1518
2169	201	245
2169	196	252
2169	209	843
2169	222	843
2169	339	884
2169	1238	1260
2169	487	984
2169	346	374
2169	252	374
2169	1214	1518
2169	117	364
2169	243	634
2169	376	638
2170	1	778
2170	1	939
2170	185	258
2170	70	132
2170	390	938
2170	513	638
2170	265	494
2170	236	908
2170	14	923
2170	14	190
2170	106	272
2170	54	866
2170	276	621
2170	176	533
2170	116	533
2170	280	484
2170	160	226
2170	202	545
2170	1594	1828
2170	295	441
2170	101	425
2170	374	425
2170	47	241
2170	116	176
2170	564	577
2170	564	753
2170	55	170
2170	72	954
2170	443	637
2170	117	364
2170	117	494
2170	577	753
2170	196	252
2170	209	843
2170	222	843
2170	205	894
2170	1359	1383
2170	1238	1260
2170	487	984
2170	111	124
2170	1342	1518
2171	1	778
2171	1	939
2171	185	258
2171	70	132
2171	513	638
2171	265	494
2171	55	779
2171	236	908
2171	14	190
2171	486	531
2171	276	621
2171	176	533
2171	116	533
2171	254	382
2171	280	484
2171	634	687
2171	243	687
2171	687	694
2171	160	226
2171	202	545
2171	1594	1828
2171	116	176
2171	196	425
2171	101	425
2171	374	425
2171	55	170
2171	47	241
2171	564	577
2171	564	634
2171	564	694
2171	243	694
2171	72	954
2171	443	637
2171	117	364
2171	117	494
2171	196	252
2171	54	866
2171	209	843
2171	222	843
2171	1359	1383
2171	339	884
2171	1238	1260
2171	487	984
2171	1342	1518
2171	111	124
2172	1	778
2172	1	939
2172	185	258
2172	70	132
2172	376	513
2172	117	265
2172	265	494
2172	55	779
2172	236	908
2172	14	190
2172	255	275
2172	276	621
2172	176	533
2172	116	533
2172	151	866
2172	280	484
2172	243	687
2172	687	694
2172	54	866
2172	160	226
2172	202	545
2172	1594	1828
2172	116	176
2172	196	425
2172	101	425
2172	374	425
2172	55	170
2172	47	241
2172	564	577
2172	564	694
2172	577	694
2172	243	694
2172	55	202
2172	443	637
2172	117	364
2172	117	494
2172	577	634
2172	196	252
2172	209	843
2172	222	843
2172	205	894
2172	1359	1383
2172	209	222
2172	376	638
2172	339	884
2172	1238	1260
2172	487	984
2172	243	634
2172	1342	1518
2172	111	124
2172	122	374
2172	119	122
2173	1	778
2173	1	939
2173	185	258
2173	3	226
2173	70	132
2173	390	938
2173	117	265
2173	265	494
2173	55	779
2173	236	908
2173	14	190
2173	255	275
2173	276	621
2173	176	533
2173	116	533
2173	151	866
2173	280	484
2173	243	687
2173	564	687
2173	54	866
2173	160	226
2173	202	545
2173	116	176
2173	39	871
2173	101	425
2173	374	425
2173	443	637
2173	47	241
2173	243	634
2173	564	577
2173	55	170
2173	55	202
2173	117	364
2173	117	494
2173	1214	1518
2173	240	447
2173	279	510
2173	577	634
2173	196	252
2173	209	843
2173	222	843
2173	205	894
2173	339	884
2173	1238	1260
2173	487	984
2173	101	122
2173	111	124
2173	252	364
2173	1342	1518
2173	119	122
2174	1	939
2174	185	258
2174	70	132
2174	545	649
2174	55	779
2174	14	190
2174	276	621
2174	176	533
2174	116	533
2174	151	866
2174	201	245
2174	243	687
2174	54	866
2174	252	364
2174	117	364
2174	160	226
2174	1594	1828
2174	116	176
2174	39	265
2174	101	425
2174	1214	1518
2174	47	241
2174	265	494
2174	1204	1359
2174	443	637
2174	101	117
2174	209	843
2174	222	843
2174	466	841
2174	205	894
2174	1359	1383
2174	339	884
2174	1238	1260
2174	487	984
2174	252	346
2174	1342	1518
2174	111	124
2174	883	894
2174	119	122
2175	1	939
2175	185	258
2175	3	884
2175	70	132
2175	243	634
2175	243	687
2175	649	778
2175	199	649
2175	151	866
2175	279	908
2175	14	190
2175	486	531
2175	176	533
2175	116	533
2175	564	687
2175	687	694
2175	339	884
2175	160	226
2175	72	674
2175	1594	1828
2175	39	265
2175	122	425
2175	101	425
2175	119	425
2175	55	170
2175	47	241
2175	116	176
2175	857	945
2175	63	179
2175	1204	1359
2175	634	694
2175	564	694
2175	564	577
2175	443	637
2175	201	245
2175	577	634
2175	1218	1512
2175	55	779
2175	196	199
2175	205	883
2175	205	894
2175	1359	1518
2175	209	843
2175	209	222
2175	1238	1260
2175	487	984
2175	346	364
2175	346	374
2175	222	843
2175	119	894
2175	101	122
2175	364	374
2175	1342	1518
2175	111	124
2175	119	122
2175	376	638
2175	122	255
2176	1	779
2176	1	883
2176	1	653
2176	9	45
2176	14	190
2176	176	533
2176	116	533
2176	39	265
2176	45	453
2176	47	241
2176	502	691
2176	54	866
2176	55	170
2176	55	779
2176	55	252
2176	55	202
2176	63	179
2176	70	132
2176	72	674
2176	494	587
2176	101	425
2176	101	199
2176	106	252
2176	106	117
2176	111	124
2176	626	649
2176	116	176
2176	1214	1518
2176	117	119
2176	443	637
2176	376	638
2176	649	653
2176	199	649
2176	151	866
2176	160	226
2176	170	202
2176	170	252
2176	185	258
2176	1218	1512
2176	199	894
2176	201	420
2176	201	245
2176	202	205
2176	202	871
2176	205	883
2176	209	843
2176	1238	1260
2176	222	843
2176	255	275
2176	265	871
2176	265	494
2176	275	447
2176	1342	1518
2176	1359	1518
2176	339	884
2176	346	364
2176	346	374
2176	364	871
2176	487	984
2177	1	202
2177	1	883
2177	185	258
2177	132	240
2177	70	132
2177	132	255
2177	265	494
2177	14	190
2177	400	637
2177	201	245
2177	275	447
2177	255	275
2177	9	45
2177	176	533
2177	116	533
2177	151	866
2177	280	484
2177	54	866
2177	160	226
2177	202	545
2177	72	674
2177	353	504
2177	116	176
2177	577	753
2177	101	425
2177	170	205
2177	45	453
2177	45	311
2177	47	241
2177	626	649
2177	111	124
2177	443	637
2177	117	272
2177	106	117
2177	117	494
2177	209	843
2177	222	843
2177	119	202
2177	205	883
2177	1359	1518
2177	339	884
2177	1238	1260
2177	487	984
2177	346	374
2177	272	883
2177	1342	1518
2177	1214	1518
2177	119	447
2177	376	638
2178	185	258
2178	170	494
2178	117	494
2178	199	649
2178	252	779
2178	55	779
2178	14	190
2178	255	275
2178	176	533
2178	116	533
2178	280	484
2178	243	687
2178	39	871
2178	101	425
2178	170	252
2178	45	311
2178	47	241
2178	116	176
2178	564	577
2178	443	637
2178	1342	1518
2178	209	843
2178	222	843
2178	54	866
2178	70	240
2178	466	841
2178	117	587
2178	205	883
2178	1238	1260
2178	1214	1518
2178	487	984
2178	346	374
2178	353	504
2178	55	252
2178	111	124
2179	1	252
2179	1	117
2179	185	258
2179	132	778
2179	132	939
2179	70	132
2179	9	45
2179	587	778
2179	374	778
2179	267	276
2179	14	190
2179	275	447
2179	176	533
2179	116	533
2179	201	420
2179	243	687
2179	54	866
2179	177	674
2179	353	504
2179	39	265
2179	39	871
2179	101	425
2179	170	240
2179	45	122
2179	47	241
2179	116	176
2179	1332	1401
2179	1332	1828
2179	443	637
2179	117	587
2179	117	871
2179	1342	1518
2179	209	843
2179	222	843
2179	466	841
2179	55	779
2179	55	252
2179	205	883
2179	1238	1260
2179	487	984
2179	252	779
2179	111	124
2179	376	638
2180	1	55
2180	185	258
2180	480	771
2180	190	390
2180	513	638
2180	265	871
2180	117	265
2180	39	265
2180	779	871
2180	14	190
2180	275	447
2180	176	533
2180	116	533
2180	151	866
2180	1214	1518
2180	687	753
2180	634	687
2180	243	687
2180	39	117
2180	122	170
2180	9	45
2180	45	202
2180	47	241
2180	116	176
2180	502	691
2180	577	694
2180	243	694
2180	443	637
2180	1342	1518
2180	577	634
2180	209	843
2180	222	843
2180	54	866
2180	101	199
2180	466	841
2180	1238	1260
2180	487	984
2180	243	753
2180	240	374
2180	101	119
2180	117	871
2180	111	124
2180	243	634
2180	376	638
2181	1	494
2181	185	258
2181	480	771
2181	190	390
2181	626	649
2181	101	649
2181	199	649
2181	122	778
2181	170	778
2181	272	779
2181	117	779
2181	779	871
2181	279	908
2181	14	190
2181	117	272
2181	272	871
2181	176	533
2181	116	533
2181	111	124
2181	353	504
2181	122	170
2181	45	122
2181	45	202
2181	47	241
2181	116	176
2181	502	691
2181	117	265
2181	312	612
2181	400	443
2181	443	637
2181	117	871
2181	1342	1518
2181	70	447
2181	209	843
2181	222	843
2181	70	196
2181	240	374
2181	466	841
2181	55	252
2181	1238	1260
2181	487	984
2181	243	634
2181	376	638
2182	1	205
2182	1	494
2182	185	258
2182	3	884
2182	513	638
2182	196	265
2182	39	265
2182	122	778
2182	279	908
2182	14	190
2182	400	443
2182	275	894
2182	176	533
2182	116	533
2182	151	866
2182	54	151
2182	201	420
2182	243	687
2182	117	364
2182	376	638
2182	101	425
2182	119	425
2182	122	170
2182	1067	1324
2182	47	241
2182	116	176
2182	691	869
2182	502	691
2182	577	694
2182	243	694
2182	55	252
2182	443	637
2182	1342	1518
2182	70	447
2182	450	480
2182	339	884
2182	117	196
2182	466	841
2182	209	843
2182	222	843
2182	205	494
2182	1238	1260
2182	487	984
2182	89	480
2182	117	346
2182	101	119
2182	480	771
2182	240	374
2182	106	117
2182	111	124
2183	640	866
2183	454	640
2183	1	205
2183	185	258
2183	322	771
2183	390	938
2183	513	638
2183	520	564
2183	39	265
2183	272	779
2183	279	908
2183	322	450
2183	14	190
2183	176	533
2183	116	533
2183	687	753
2183	634	687
2183	243	687
2183	116	176
2183	1594	1828
2183	582	605
2183	240	425
2183	101	425
2183	1067	1324
2183	443	637
2183	47	241
2183	63	179
2183	1204	1359
2183	694	753
2183	634	694
2183	243	694
2183	577	694
2183	55	252
2183	564	577
2183	400	443
2183	106	117
2183	117	196
2183	117	346
2183	243	577
2183	450	480
2183	245	869
2183	106	196
2183	196	346
2183	54	866
2183	70	447
2183	466	841
2183	222	843
2183	205	494
2183	339	884
2183	1238	1260
2183	487	984
2183	101	240
2183	691	869
2183	1342	1518
2183	111	124
2183	240	374
2183	243	634
2183	376	638
2184	185	258
2184	243	520
2184	272	779
2184	779	894
2184	14	190
2184	15	211
2184	276	621
2184	176	533
2184	116	533
2184	279	366
2184	1342	1518
2184	1214	1518
2184	116	176
2184	201	420
2184	101	425
2184	1067	1324
2184	443	637
2184	47	241
2184	871	894
2184	63	179
2184	54	866
2184	227	440
2184	1594	1828
2184	70	447
2184	245	691
2184	245	869
2184	106	196
2184	466	841
2184	209	843
2184	222	843
2184	339	884
2184	1238	1260
2184	487	984
2184	101	240
2184	41	866
2184	691	869
2184	111	124
2184	376	638
2185	513	638
2185	185	258
2185	211	388
2185	39	265
2185	117	779
2185	236	908
2185	14	190
2185	272	894
2185	276	621
2185	176	533
2185	116	533
2185	279	366
2185	1342	1518
2185	116	176
2185	1594	1828
2185	101	425
2185	1067	1324
2185	47	241
2185	857	945
2185	400	443
2185	443	637
2185	201	245
2185	245	866
2185	245	420
2185	209	843
2185	222	843
2185	196	871
2185	202	453
2185	201	420
2185	117	587
2185	339	884
2185	1238	1260
2185	487	984
2185	219	605
2185	111	124
2185	117	894
2185	376	638
2185	122	255
2186	219	640
2186	245	640
2186	513	638
2186	185	258
2186	3	884
2186	779	871
2186	39	265
2186	170	778
2186	587	779
2186	117	779
2186	236	908
2186	279	908
2186	14	190
2186	272	894
2186	634	658
2186	243	658
2186	245	658
2186	276	621
2186	176	533
2186	116	533
2186	279	366
2186	280	484
2186	1342	1518
2186	687	753
2186	243	687
2186	201	420
2186	295	441
2186	101	425
2186	1067	1324
2186	47	241
2186	116	176
2186	117	179
2186	564	577
2186	41	54
2186	54	866
2186	54	605
2186	1594	1828
2186	443	637
2186	220	245
2186	576	577
2186	222	843
2186	196	364
2186	202	453
2186	72	954
2186	117	587
2186	1238	1260
2186	487	984
2186	353	504
2186	124	487
2186	243	753
2186	111	124
2186	122	255
2187	634	640
2187	420	640
2187	640	658
2187	513	638
2187	185	258
2187	39	265
2187	272	779
2187	117	779
2187	236	908
2187	151	642
2187	14	190
2187	117	272
2187	272	894
2187	576	658
2187	243	658
2187	106	275
2187	275	871
2187	276	621
2187	176	533
2187	116	533
2187	151	753
2187	634	687
2187	243	687
2187	116	176
2187	72	674
2187	201	420
2187	353	504
2187	295	441
2187	101	425
2187	487	984
2187	1067	1324
2187	45	202
2187	47	241
2187	63	179
2187	1332	1828
2187	41	54
2187	1594	1828
2187	443	637
2187	1214	1518
2187	587	871
2187	196	364
2187	209	843
2187	222	843
2187	209	222
2187	339	884
2187	1238	1260
2187	243	634
2187	106	871
2187	1342	1518
2187	111	124
2187	376	638
2187	122	255
2188	640	866
2188	54	640
2188	513	638
2188	185	258
2188	1238	1260
2188	272	779
2188	117	779
2188	779	871
2188	236	908
2188	279	908
2188	14	190
2188	272	871
2188	276	621
2188	176	533
2188	116	533
2188	151	634
2188	151	243
2188	1342	1518
2188	243	687
2188	116	176
2188	72	674
2188	201	420
2188	41	54
2188	1067	1324
2188	47	241
2188	691	869
2188	245	691
2188	1332	1828
2188	54	582
2188	311	453
2188	1204	1359
2188	1594	1828
2188	400	443
2188	443	637
2188	117	364
2188	117	196
2188	117	871
2188	279	510
2188	279	366
2188	89	245
2188	196	364
2188	209	843
2188	222	843
2188	339	884
2188	487	984
2188	89	866
2188	122	255
2188	353	504
2188	101	425
2188	124	487
2188	400	637
2189	272	871
2189	779	871
2189	185	258
2189	391	777
2189	236	391
2189	777	908
2189	272	779
2189	279	908
2189	14	190
2189	219	658
2189	20	376
2189	20	958
2189	176	533
2189	116	533
2189	279	366
2189	1342	1518
2189	1214	1518
2189	243	687
2189	196	364
2189	117	364
2189	116	176
2189	201	420
2189	41	420
2189	103	376
2189	41	54
2189	41	582
2189	1067	1324
2189	47	241
2189	857	945
2189	63	179
2189	1332	1828
2189	54	582
2189	202	311
2189	1594	1828
2189	443	637
2189	61	612
2189	211	450
2189	245	691
2189	117	196
2189	202	453
2189	209	843
2189	222	843
2189	339	884
2189	1238	1260
2189	487	984
2189	106	634
2189	634	691
2189	634	869
2189	691	869
2189	353	504
2189	101	425
2189	124	487
2189	276	621
2189	122	255
2190	779	871
2190	20	513
2190	185	258
2190	3	226
2190	390	938
2190	9	243
2190	243	634
2190	243	687
2190	520	587
2190	9	634
2190	272	779
2190	14	190
2190	236	274
2190	147	884
2190	277	510
2190	279	366
2190	443	637
2190	1342	1518
2190	1214	1518
2190	41	106
2190	41	605
2190	311	545
2190	1594	1828
2190	116	176
2190	116	533
2190	101	425
2190	1067	1324
2190	122	255
2190	47	241
2190	176	533
2190	691	869
2190	54	577
2190	54	605
2190	400	443
2190	376	420
2190	117	364
2190	117	196
2190	209	843
2190	222	843
2190	196	364
2190	353	504
2190	106	201
2190	1359	1383
2190	466	702
2190	339	884
2190	1238	1260
2190	487	984
2190	702	958
2190	211	242
2190	276	621
2190	89	170
2191	779	871
2191	185	258
2191	3	226
2191	390	938
2191	391	908
2191	9	243
2191	9	605
2191	14	190
2191	219	658
2191	20	510
2191	20	54
2191	176	533
2191	116	533
2191	151	220
2191	1342	1518
2191	1214	1518
2191	243	687
2191	196	364
2191	117	364
2191	116	176
2191	376	420
2191	245	420
2191	420	510
2191	38	634
2191	38	691
2191	101	425
2191	1067	1324
2191	443	637
2191	47	241
2191	634	691
2191	691	869
2191	54	691
2191	1594	1828
2191	117	170
2191	117	196
2191	242	450
2191	366	438
2191	41	582
2191	582	605
2191	209	843
2191	222	843
2191	1359	1383
2191	466	702
2191	339	884
2191	1238	1260
2191	487	984
2191	41	106
2191	124	487
2191	276	621
2191	122	255
2192	185	258
2192	387	702
2192	1295	1412
2192	391	908
2192	1238	1260
2192	272	779
2192	170	779
2192	14	190
2192	1295	1512
2192	219	658
2192	3	226
2192	276	621
2192	176	533
2192	116	533
2192	243	687
2192	160	226
2192	116	176
2192	72	674
2192	201	420
2192	245	420
2192	38	634
2192	170	179
2192	45	492
2192	47	241
2192	857	945
2192	1332	1512
2192	1332	1828
2192	443	637
2192	1342	1518
2192	106	245
2192	577	582
2192	242	450
2192	196	364
2192	117	196
2192	201	582
2192	209	843
2192	222	843
2192	466	702
2192	339	884
2192	487	984
2192	101	425
2192	117	364
2192	122	255
2193	185	258
2193	387	702
2193	390	938
2193	391	908
2193	454	520
2193	45	492
2193	272	779
2193	170	779
2193	14	190
2193	1295	1345
2193	1212	1295
2193	1295	1332
2193	272	894
2193	3	226
2193	276	621
2193	176	533
2193	116	533
2193	116	176
2193	243	687
2193	28	327
2193	41	605
2193	41	582
2193	311	545
2193	245	420
2193	38	634
2193	101	425
2193	170	894
2193	47	241
2193	857	945
2193	63	179
2193	1204	1359
2193	54	866
2193	54	605
2193	1332	1828
2193	1594	1828
2193	443	637
2193	1212	1512
2193	1216	1512
2193	196	364
2193	117	196
2193	106	694
2193	582	605
2193	209	843
2193	222	843
2193	372	720
2193	209	222
2193	339	884
2193	1260	1784
2193	1238	1260
2193	487	984
2193	1342	1518
2193	122	255
2194	185	258
2194	3	160
2194	3	226
2194	1238	1295
2194	454	520
2194	196	364
2194	117	364
2194	272	779
2194	170	779
2194	14	190
2194	1295	1512
2194	170	272
2194	272	894
2194	387	582
2194	387	702
2194	387	605
2194	276	621
2194	176	533
2194	116	533
2194	857	945
2194	27	171
2194	226	884
2194	339	884
2194	160	226
2194	45	545
2194	311	545
2194	1594	1828
2194	38	634
2194	101	425
2194	170	894
2194	45	202
2194	45	492
2194	47	241
2194	116	176
2194	1332	1401
2194	54	866
2194	311	453
2194	1336	1423
2194	1204	1366
2194	443	637
2194	117	196
2194	245	420
2194	41	582
2194	582	605
2194	222	843
2194	1359	1518
2194	1342	1359
2194	1359	1383
2194	638	694
2194	1366	1518
2194	487	984
2194	219	605
2194	41	605
2194	400	637
2194	1512	1784
2194	1260	1512
2194	1342	1518
2194	122	255
2195	185	258
2195	387	605
2195	387	582
2195	390	938
2195	243	687
2195	605	1260
2195	272	779
2195	14	190
2195	170	272
2195	201	245
2195	245	420
2195	274	280
2195	3	226
2195	276	621
2195	176	533
2195	116	533
2195	312	612
2195	327	407
2195	27	171
2195	160	226
2195	45	545
2195	116	176
2195	1320	1401
2195	101	425
2195	170	894
2195	1067	1594
2195	45	202
2195	47	241
2195	857	945
2195	63	179
2195	1218	1594
2195	1594	1828
2195	443	637
2195	1216	1401
2195	1359	1383
2195	196	364
2195	117	196
2195	41	582
2195	209	843
2195	222	843
2195	171	372
2195	1342	1359
2195	227	440
2195	339	884
2195	487	984
2195	209	222
2195	106	1512
2195	117	364
2195	1401	1518
2195	1342	1518
2195	122	255
2196	185	258
2196	387	658
2196	219	387
2196	1512	1805
2196	14	190
2196	1237	1423
2196	170	272
2196	276	621
2196	27	407
2196	274	280
2196	28	884
2196	243	687
2196	372	884
2196	160	226
2196	45	545
2196	311	545
2196	38	634
2196	295	441
2196	226	295
2196	1320	1324
2196	101	425
2196	170	894
2196	1216	1324
2196	45	202
2196	47	241
2196	857	945
2196	63	179
2196	1204	1342
2196	311	453
2196	227	440
2196	327	441
2196	443	637
2196	117	364
2196	117	196
2196	61	612
2196	1342	1518
2196	196	364
2196	226	327
2196	222	843
2196	103	974
2196	464	612
2196	209	222
2196	487	984
2196	372	477
2196	1295	1401
2196	122	255
2197	185	258
2197	387	658
2197	9	1518
2197	1512	1805
2197	14	190
2197	3	763
2197	276	621
2197	243	687
2197	28	226
2197	28	884
2197	160	312
2197	160	372
2197	61	160
2197	45	545
2197	1828	1894
2197	857	945
2197	45	202
2197	47	241
2197	1201	1342
2197	1201	1518
2197	1204	1512
2197	443	637
2197	61	226
2197	117	364
2197	196	364
2197	209	843
2197	222	843
2197	1228	1518
2197	605	1359
2197	487	984
2197	353	504
2197	106	1512
2197	1342	1518
2197	122	255
2198	387	658
2198	387	1332
2198	390	938
2198	9	1828
2198	1512	1805
2198	1216	1805
2198	14	190
2198	1295	1401
2198	170	272
2198	276	786
2198	276	923
2198	276	621
2198	407	886
2198	28	226
2198	797	959
2198	61	160
2198	45	545
2198	27	171
2198	295	372
2198	170	894
2198	45	202
2198	47	241
2198	1201	1485
2198	63	179
2198	312	886
2198	443	637
2198	117	364
2198	210	1342
2198	1342	1518
2198	1216	1512
2198	196	364
2198	209	843
2198	222	843
2198	209	222
2198	605	1238
2198	487	984
2198	857	945
2198	243	687
2198	106	1512
2198	122	255
2199	387	1332
2199	4	790
2199	390	938
2199	103	974
2199	9	1518
2199	267	382
2199	1512	1805
2199	1216	1805
2199	14	190
2199	1228	1423
2199	170	272
2199	243	687
2199	1216	1518
2199	1518	1828
2199	279	753
2199	27	295
2199	28	226
2199	285	1237
2199	61	160
2199	45	545
2199	311	545
2199	38	634
2199	295	763
2199	45	202
2199	47	241
2199	857	945
2199	63	179
2199	227	440
2199	443	637
2199	1216	1512
2199	372	544
2199	327	544
2199	196	364
2199	117	196
2199	327	372
2199	209	843
2199	222	843
2199	333	622
2199	1359	1383
2199	605	1238
2199	487	984
2199	106	1512
2199	124	487
2199	117	364
2199	170	894
2200	185	258
2200	3	407
2200	390	938
2200	243	687
2200	279	753
2200	1512	1805
2200	1216	1805
2200	14	190
2200	372	429
2200	327	429
2200	170	272
2200	387	1332
2200	147	407
2200	28	226
2200	28	147
2200	61	160
2200	45	545
2200	311	545
2200	38	634
2200	170	894
2200	45	202
2200	46	504
2200	857	945
2200	63	179
2200	1216	1512
2200	372	544
2200	267	621
2200	196	364
2200	117	196
2200	327	372
2200	209	843
2200	210	1359
2200	1359	1383
2200	343	867
2200	487	984
2200	605	753
2200	106	1512
2201	185	258
2201	3	407
2201	390	938
2201	89	492
2201	222	267
2201	1512	1805
2201	1216	1805
2201	14	923
2201	14	190
2201	45	545
2201	45	202
2201	45	453
2201	45	311
2201	170	272
2201	621	786
2201	28	147
2201	147	407
2201	254	382
2201	222	254
2201	190	923
2201	28	226
2201	387	1332
2201	615	977
2201	90	615
2201	372	544
2201	327	544
2201	311	545
2201	72	674
2201	269	603
2201	38	634
2201	227	440
2201	372	429
2201	327	372
2201	170	894
2201	894	939
2201	327	429
2201	243	687
2201	116	176
2201	857	945
2201	638	694
2201	117	364
2201	117	196
2201	1216	1512
2201	1359	1383
2201	196	364
2201	333	622
2201	210	958
2201	103	210
2201	339	884
2201	487	984
2201	343	867
2201	335	765
2201	122	871
2202	257	268
2202	185	258
2202	214	258
2202	387	1332
2202	4	491
2202	390	938
2202	638	694
2202	279	753
2202	1512	1805
2202	1216	1805
2202	14	190
2202	210	1423
2202	170	272
2202	272	939
2202	786	923
2202	276	786
2202	28	147
2202	147	407
2202	276	621
2202	269	276
2202	27	1518
2202	28	226
2202	372	544
2202	429	544
2202	311	545
2202	45	545
2202	453	545
2202	72	674
2202	269	923
2202	1518	1828
2202	38	634
2202	487	984
2202	372	429
2202	327	372
2202	170	939
2202	327	429
2202	46	504
2202	243	687
2202	181	765
2202	227	440
2202	72	954
2202	1216	1512
2202	222	267
2202	267	382
2202	196	364
2202	117	196
2202	202	453
2202	45	202
2202	605	974
2202	335	765
2202	122	339
2202	339	884
2202	1359	1383
2202	124	486
2202	122	871
2202	106	1512
2202	117	364
2202	122	884
2203	257	268
2203	3	407
2203	390	938
2203	390	923
2203	443	650
2203	267	923
2203	254	267
2203	280	1805
2203	1216	1805
